WKT,gid,stop_a,stop_b,koereplan_version,meter
"LINESTRING (10.1698299 55.8908441,10.169744 55.890838,10.169689 55.890819,10.169664 55.890786,10.169661 55.890749,10.169684 55.890718,10.169718 55.890694,10.16978 55.890679,10.169842 55.890671,10.169905 55.890675,10.169951 55.890691,10.16999 55.890711,10.170014 55.890731,10.170041 55.890753,10.170163 55.890868,10.170817 55.890913,10.171133 55.890935,10.171273 55.891201,10.171434 55.891453,10.170668 55.891742,10.170527 55.89178,10.170418 55.891809,10.170165 55.891848,10.168486 55.892108,10.167293 55.892256,10.167265 55.89242,10.167256 55.892471,10.167225 55.892649,10.167203 55.892768,10.167157 55.893036,10.167114 55.893189,10.167028 55.893494,10.166889 55.893989,10.166851 55.894123,10.16684 55.894154,10.166797 55.894275,10.16674 55.894472,10.165831 55.897533,10.165374 55.899059,10.165233 55.899537,10.164847 55.900827,10.164643 55.901531,10.164369 55.902459,10.164295 55.902831,10.164275 55.903073,10.164269 55.903329,10.164311 55.903652,10.1648204 55.9055829)","198957","727200001","727201809",K22,"1964"
"LINESTRING (10.0544323 55.9797362,10.054508 55.980051,10.054599 55.980162,10.05487 55.980384,10.054943 55.980443,10.055076 55.980553,10.055334 55.980819,10.05562 55.981135,10.056116 55.981737,10.05616 55.98179,10.056813 55.98228,10.056978 55.982247,10.057946 55.982155,10.058119 55.982145,10.058306 55.982151,10.058435 55.982163,10.058643 55.982193,10.061555 55.982773,10.062521 55.982966,10.0646252 55.9833886,10.0667294 55.9838111,10.0688337 55.9842336,10.070938 55.984656,10.071463 55.984775,10.072596 55.985121,10.072814 55.985166,10.073067 55.985201,10.073311 55.985215,10.073696 55.985221,10.076059 55.985166,10.078422 55.985111,10.079152 55.985111,10.079889 55.985124,10.080352 55.985133,10.080514 55.985125,10.080675 55.985094,10.080793 55.985039,10.080957 55.984777,10.08104 55.984722,10.081178 55.984672,10.08135 55.984649,10.082039 55.984641,10.0822329 55.9853205)","198642","727200102","727020401",K22,"2067"
"LINESTRING (10.1257849 55.908877,10.125711 55.908882,10.125636 55.908887,10.125205 55.90895,10.124809 55.909038,10.123423 55.909443,10.123034 55.90954,10.122629 55.909626,10.122112 55.909714,10.121647 55.909777,10.121217 55.909821,10.120799 55.909849,10.120358 55.909849,10.119573 55.909866,10.1186 55.909895,10.117242 55.909937,10.116686 55.90993,10.115991 55.909902,10.115542 55.909912,10.114488 55.91,10.1124585 55.9100915,10.110429 55.910183,10.109677 55.910202,10.109021 55.910185,10.108422 55.910146,10.107976 55.910169,10.107315 55.91025,10.106809 55.910252,10.10641 55.910224,10.106269 55.910227,10.105751 55.910299,10.105311 55.910303,10.102712 55.909927,10.102448 55.909927,10.102349 55.909943,10.102138 55.90999,10.101943 55.910066,10.101744 55.910191,10.101603 55.910684,10.101582 55.910755,10.101441 55.911248,10.101249 55.911975,10.100713 55.91254,10.099968 55.91365,10.099854 55.913921,10.099387 55.915451,10.099318 55.915799,10.0985871 55.9158151)","177750","727200201","727100609",K22,"2237"
"LINESTRING (10.049455 55.9798893,10.050322 55.979298,10.050627 55.979089,10.050933 55.97888,10.051896 55.978197,10.052208 55.977986,10.052521 55.977768,10.052831 55.977551,10.053257 55.977269,10.053719 55.976955,10.053651 55.976912,10.053613 55.976859,10.05361 55.976802,10.053642 55.976748,10.053705 55.976703,10.053792 55.976673,10.053892 55.976661,10.053994 55.97667,10.054083 55.976697,10.056447 55.975059,10.057713 55.974197,10.058451 55.973752,10.059202 55.973362,10.059927 55.973063,10.060593 55.972829,10.061273 55.972638,10.064437 55.971904,10.068459 55.97097,10.069284 55.970775,10.069796 55.97063,10.0705 55.970382,10.071476 55.970018,10.071579 55.96998,10.072031 55.969824,10.073966 55.969233,10.078536 55.967838,10.08021 55.967327,10.081262 55.967078,10.081716 55.966994,10.082525 55.966874,10.083495 55.96678,10.084488 55.966742,10.08603 55.96677,10.086772 55.966766,10.087392 55.966736,10.088189 55.966667,10.088948 55.96656,10.089658 55.966432,10.09114 55.966137,10.0929732 55.9657727)","180301","727200301","727001902",K22,"3271"
"LINESTRING (10.049455 55.9798893,10.050322 55.979298,10.050485 55.979369,10.0508274 55.9795959)","180216","727200301","727200111",K22,"131"
"LINESTRING (10.1339203 55.9085196,10.134158 55.908493,10.13579 55.90845,10.136132 55.908423,10.136576 55.908365,10.13688 55.908837,10.136992 55.90908,10.137049 55.909343,10.13707 55.90963,10.137037 55.909884,10.136978 55.910218,10.136934 55.910462,10.136971 55.910705,10.13705 55.910919,10.137155 55.911106,10.137264 55.91124,10.13771 55.911623,10.139818 55.913444,10.140185 55.913759,10.140824 55.914309,10.140951 55.914469,10.14099 55.914619,10.141096 55.915513,10.141163 55.916083,10.141207 55.916447,10.141208 55.916467,10.141227 55.916629,10.141291 55.917378,10.14142 55.918955,10.14145 55.919813,10.141422 55.919996,10.141355 55.920147,10.141287 55.920268,10.141199 55.92039,10.141034 55.920544,10.142406 55.921166,10.142644 55.921266,10.14509 55.922334,10.146956 55.923149,10.147042 55.923186,10.147823 55.923529,10.148338 55.923755,10.149737 55.924366,10.150249 55.924591,10.151245 55.925029,10.151839 55.925295,10.152142 55.925222,10.152239 55.925213,10.152303 55.925206,10.1525869 55.9253597)","199014","727200401","727000102",K22,"2519"
"LINESTRING (10.1339085 55.9085209,10.134158 55.908493,10.13579 55.90845,10.136132 55.908423,10.136576 55.908365,10.13688 55.908837,10.136992 55.90908,10.137049 55.909343,10.13707 55.90963,10.137037 55.909884,10.136978 55.910218,10.136934 55.910462,10.136971 55.910705,10.13705 55.910919,10.137155 55.911106,10.137264 55.91124,10.13771 55.911623,10.139818 55.913444,10.140185 55.913759,10.140824 55.914309,10.140951 55.914469,10.14099 55.914619,10.141096 55.915513,10.141163 55.916083,10.141207 55.916447,10.141208 55.916467,10.141227 55.916629,10.141291 55.917378,10.14142 55.918955,10.14145 55.919813,10.141422 55.919996,10.141355 55.920147,10.141287 55.920268,10.141199 55.92039,10.141034 55.920544,10.142406 55.921166,10.142644 55.921266,10.142461 55.921469,10.142401 55.921583,10.14236 55.921741,10.142057 55.924825,10.141885 55.926772,10.141866 55.927002,10.141873 55.927071,10.142602 55.927113,10.14269 55.92712,10.143178 55.92717,10.143404 55.927201,10.143771 55.927247,10.14384 55.927258,10.143942 55.927274,10.144168 55.927309,10.1443118 55.9273338)","198893","727200402","727005802",K22,"2541"
"LINESTRING (10.1339085 55.9085209,10.134158 55.908493,10.13579 55.90845,10.136132 55.908423,10.136576 55.908365,10.136222 55.907794,10.135708 55.90701,10.135499 55.90669,10.135443 55.906578,10.135429 55.906549,10.135347 55.906382,10.135195 55.90589,10.134976 55.90434,10.134732 55.902695,10.13466 55.902469,10.134554 55.902226,10.134413 55.902003,10.134253 55.901805,10.133989 55.901549,10.133764 55.901368,10.133498 55.90119,10.133237 55.901037,10.131305 55.900152,10.13022 55.899661,10.1297 55.899425,10.129083 55.899146,10.12834 55.89877,10.124887 55.896921,10.124269 55.896502,10.123883 55.896117,10.123605 55.895683,10.123435 55.895233,10.123425 55.894771,10.124064 55.891502,10.124077 55.891345,10.1243727 55.8913624)","177718","727200402","727100202",K22,"2387"
"LINESTRING (10.1659675 55.8904973,10.166063 55.890531,10.166439 55.890626,10.166452 55.890632,10.16649 55.890655,10.166525 55.890686,10.16664 55.891036,10.166687 55.891133,10.166699 55.891159,10.166796 55.891291,10.16695 55.891422,10.167154 55.89159,10.167251 55.891707,10.167316 55.891828,10.167336 55.891935,10.167328 55.892046,10.167309 55.892158,10.167293 55.892256,10.168486 55.892108,10.170165 55.891848,10.170418 55.891809,10.170527 55.89178,10.170668 55.891742,10.171434 55.891453,10.171273 55.891201,10.171133 55.890935,10.170817 55.890913,10.170163 55.890868,10.1698299 55.8908441)","196898","727200501","727200001",K22,"647"
"LINESTRING (10.1179326 55.9006872,10.117926 55.900526,10.117923 55.900459,10.117895 55.899792,10.117941 55.899599,10.117978 55.89955,10.118159 55.899304,10.118155 55.899181,10.117939 55.898555,10.11789 55.89847,10.117776 55.898408,10.117598 55.898372,10.116772 55.89834,10.116661 55.898313,10.116583 55.898256,10.116546 55.898194,10.116582 55.897585,10.116568 55.897322,10.116563 55.897193,10.116513 55.89702,10.116228 55.896356,10.116197 55.89615,10.116384 55.893546,10.116439 55.893383,10.116562 55.893198,10.116776 55.89301,10.117002 55.892901,10.121296 55.89161,10.122019 55.89143,10.122322 55.891369,10.12374 55.891341,10.124077 55.891345,10.1243727 55.8913624)","199015","727200601","727100202",K22,"1455"
"LINESTRING (10.1643828 55.9262171,10.164193 55.925571,10.164091 55.925377,10.163633 55.925382,10.160316 55.925417,10.157925 55.925444,10.156903 55.925456,10.156196 55.925471,10.156089 55.925462,10.156013 55.92543,10.155909 55.925374,10.155573 55.925531,10.155136 55.925737,10.154909 55.925835,10.154532 55.926014,10.154442 55.92606,10.15424 55.926133,10.154067 55.926197,10.153943 55.926243,10.153452 55.92601,10.152639 55.925652,10.152698 55.925536,10.152702 55.925455,10.152665 55.925402,10.1525869 55.9253597)","199032","727200809","727000102",K22,"908"
"LINESTRING (10.1643828 55.9262171,10.164391 55.926245,10.164456 55.926392,10.16464 55.926666,10.164775 55.926865,10.164855 55.927092,10.164949 55.927854,10.165086 55.9295735,10.165223 55.931293,10.165262 55.931398,10.165373 55.931484,10.167406 55.932633,10.170292 55.934271,10.172044 55.935183,10.17208 55.935205,10.173307 55.9358293,10.173941 55.936152,10.176242 55.93713,10.176921 55.937342,10.178978 55.937989,10.179561 55.938209,10.182597 55.939481,10.182936 55.939657,10.185304 55.941444,10.185442 55.941538,10.185624 55.94164,10.185636 55.941176,10.18561 55.940883,10.185558 55.940683,10.184772 55.938594,10.184735 55.938393,10.184749 55.938242,10.185063 55.937516,10.185181 55.937141,10.185283 55.936925,10.185823 55.936093,10.186068 55.935839,10.187129 55.934862,10.187992 55.934175,10.188634 55.933702,10.189087 55.933279,10.189379 55.932941,10.189747 55.932428,10.18985 55.932139,10.190022 55.931371,10.190039 55.931292,10.190105 55.931165,10.190175 55.931084,10.190306 55.931002,10.191113 55.930724,10.191238 55.930667,10.191297 55.930605,10.191336 55.93051,10.191364 55.929957,10.191418 55.929834,10.191485 55.929755,10.192294 55.929269,10.192391 55.929181,10.192436 55.929064,10.191877 55.929044,10.191287 55.928993,10.190612 55.928914)","199016","727200809","727002401",K22,"3967"
"LINESTRING (10.1862697 55.9040951,10.186275 55.9041,10.186889 55.904667,10.1872 55.904848,10.18736 55.9049,10.187674 55.904963,10.187868 55.905011,10.188054 55.905092,10.188212 55.904957,10.188374 55.904894,10.189069 55.904788,10.189518 55.90472,10.189981 55.904611,10.190292 55.904508,10.190622 55.904375,10.190769 55.904312,10.190983 55.904207,10.191334 55.90398,10.191931 55.903516,10.192274 55.903197,10.192445 55.903007,10.192564 55.902838,10.192653 55.902645,10.192793 55.902142,10.19287 55.901961,10.193228 55.901165,10.193271 55.901094,10.19338 55.900998,10.193516 55.900928,10.195732 55.900239,10.195868 55.90017,10.19601 55.900071,10.197292 55.898972,10.198243 55.898157,10.198341 55.8981,10.198468 55.898064,10.198619 55.898037,10.199724 55.897916,10.20049 55.897833,10.200609 55.897813,10.200722 55.897773,10.200784 55.89772,10.20083 55.897659,10.200861 55.897506,10.200911 55.897438,10.200833 55.897405,10.200782 55.897364,10.2007114 55.8972404)","199017","727201001","727201109",K22,"1450"
"LINESTRING (10.2007114 55.8972404,10.200561 55.896977,10.200288 55.896608,10.199587 55.895833,10.199411 55.895639,10.199114 55.895315,10.198477 55.894624,10.198288 55.894472,10.198152 55.894393,10.197994 55.89434,10.197805 55.894284,10.195723 55.893857,10.19522 55.893695,10.194769 55.893497,10.194242 55.893246,10.19052 55.891294,10.190169 55.89111,10.190039 55.891042,10.189695 55.890888,10.189323 55.89077,10.188963 55.890705,10.188558 55.890685,10.185898 55.890799,10.18514 55.890832,10.184018 55.89088,10.18319 55.890915,10.182948 55.890918,10.182071 55.890961,10.180225 55.891053,10.179685 55.891074,10.177021 55.891179,10.176868 55.891185,10.17639 55.891204,10.175223 55.891256,10.17448 55.891288,10.17371 55.891323,10.173674 55.891325,10.17364 55.891326,10.172951 55.891355,10.172437 55.891378,10.172091 55.891394,10.172035 55.891396,10.171993 55.891398,10.171717 55.891411,10.171434 55.891453,10.171273 55.891201,10.171133 55.890935,10.170817 55.890913,10.170163 55.890868,10.1698299 55.8908441)","199018","727201109","727200001",K22,"2316"
"LINESTRING (10.2007114 55.8972404,10.200782 55.897364,10.200833 55.897405,10.200911 55.897438,10.200861 55.897506,10.20083 55.897659,10.200784 55.89772,10.200722 55.897773,10.200609 55.897813,10.20049 55.897833,10.199724 55.897916,10.198619 55.898037,10.198468 55.898064,10.198341 55.8981,10.198243 55.898157,10.197292 55.898972,10.19601 55.900071,10.195868 55.90017,10.195732 55.900239,10.193516 55.900928,10.19338 55.900998,10.193271 55.901094,10.193228 55.901165,10.19287 55.901961,10.192793 55.902142,10.192653 55.902645,10.192564 55.902838,10.192445 55.903007,10.192274 55.903197,10.191931 55.903516,10.191334 55.90398,10.190983 55.904207,10.190769 55.904312,10.190622 55.904375,10.190292 55.904508,10.189981 55.904611,10.189518 55.90472,10.189069 55.904788,10.188374 55.904894,10.188212 55.904957,10.188054 55.905092,10.187868 55.905011,10.187674 55.904963,10.18736 55.9049,10.1872 55.904848,10.186889 55.904667,10.186275 55.9041,10.1862697 55.9040951)","199034","727201109","727201001",K22,"1450"
"LINESTRING (10.1697167 55.8726855,10.169751 55.873129,10.169754 55.873198,10.169813 55.874363,10.16995 55.875459,10.17024 55.877302,10.170569 55.879127,10.170673 55.879628,10.170879 55.88042,10.170972 55.880732,10.171034 55.881029,10.1711485 55.8831335,10.171263 55.885238,10.171269 55.885463,10.171186 55.885937,10.171039 55.886803,10.170991 55.887086,10.17093 55.887437,10.170889 55.887551,10.170809 55.887658,10.170496 55.887971,10.17043 55.888054,10.170637 55.889426,10.170671 55.889611,10.170737 55.889906,10.170948 55.890487,10.171042 55.890715,10.170946 55.890737,10.170872 55.890769,10.170824 55.890835,10.170817 55.890913,10.170163 55.890868,10.1698299 55.8908441)","198959","727201209","727200001",K22,"2114"
"LINESTRING (10.155117 55.8724701,10.155941 55.872391,10.160963 55.871931,10.162911 55.871752,10.163233 55.871723,10.166979 55.871379,10.169597 55.871128,10.169686 55.872287,10.1697167 55.8726855)","198960","727201309","727201209",K22,"1092"
"LINESTRING (10.1211264 55.88865,10.121224 55.888704,10.121659 55.888877,10.121768 55.888942,10.121844 55.889022,10.121879 55.889101,10.121954 55.889507,10.121977 55.889621,10.122072 55.890094,10.122259 55.891055,10.122322 55.891369,10.12374 55.891341,10.124077 55.891345,10.124064 55.891502,10.123425 55.894771,10.123435 55.895233,10.123605 55.895683,10.123883 55.896117,10.124269 55.896502,10.124887 55.896921,10.12834 55.89877,10.129083 55.899146,10.1297 55.899425,10.13022 55.899661,10.131305 55.900152,10.133237 55.901037,10.133498 55.90119,10.133764 55.901368,10.133989 55.901549,10.134253 55.901805,10.134413 55.902003,10.134554 55.902226,10.13466 55.902469,10.134732 55.902695,10.134976 55.90434,10.135195 55.90589,10.135347 55.906382,10.135429 55.906549,10.135443 55.906578,10.135499 55.90669,10.135708 55.90701,10.136222 55.907794,10.136576 55.908365,10.13688 55.908837,10.136992 55.90908,10.137049 55.909343,10.13707 55.90963,10.137037 55.909884,10.136934 55.910462,10.136971 55.910705,10.13705 55.910919,10.137155 55.911106,10.137264 55.91124,10.13771 55.911623,10.139818 55.913444,10.140185 55.913759,10.140824 55.914309,10.140951 55.914469,10.14099 55.914619,10.141096 55.915513,10.141163 55.916083,10.141207 55.916447,10.141208 55.916467,10.141227 55.916629,10.141291 55.917364,10.14142 55.918955,10.14145 55.919813,10.141422 55.919996,10.141355 55.920147,10.141287 55.920268,10.141199 55.92039,10.141034 55.920544,10.142406 55.921166,10.142644 55.921266,10.14509 55.922334,10.146956 55.923149,10.147042 55.923186,10.147823 55.923529,10.148338 55.923755,10.149737 55.924366,10.150249 55.924591,10.151245 55.925029,10.151839 55.925295,10.15246 55.925573,10.152639 55.925652,10.153452 55.92601,10.153943 55.926243,10.154057 55.926333,10.154126 55.926403,10.154197 55.926502,10.154248 55.926612,10.154283 55.926744,10.154332 55.926977,10.154664 55.928821,10.154692 55.92906,10.154703 55.929319,10.154662 55.929634,10.154634 55.929735,10.154532 55.930102,10.154446 55.930407,10.154373 55.930668,10.154225 55.931212,10.153639 55.933368,10.153525 55.933752,10.153394 55.934063,10.15325 55.934334,10.153064 55.934633,10.152634 55.935275,10.1512856 55.9372895,10.149937 55.939304,10.149813 55.939657,10.149767 55.939857,10.149752 55.940128,10.149864 55.940823,10.150768 55.944744,10.151105 55.946168,10.151447 55.947628,10.151993 55.949954,10.152003 55.950001,10.1526774 55.952889,10.153352 55.955777,10.1534 55.956143,10.153386 55.956464,10.153271 55.956843,10.153026 55.957281,10.152652 55.957717,10.151115 55.959392,10.148484 55.962233,10.148261 55.962536,10.148095 55.962813,10.147983 55.96311,10.147943 55.963407,10.147936 55.963681,10.148184 55.964987,10.148246 55.965313,10.148378 55.966011,10.148528 55.966723,10.148694 55.967377,10.148773 55.967384,10.148843 55.967405,10.148896 55.967438,10.148925 55.96748,10.148925 55.967536,10.148882 55.967586,10.148806 55.967622,10.148709 55.967637,10.148809 55.968078,10.148875 55.968365,10.148971 55.968847,10.149098 55.969485,10.149107 55.96953,10.14915 55.969736,10.149202 55.969987,10.149291 55.970416,10.149396 55.970958,10.149435 55.971159,10.149497 55.9714744)","196906","727201501","727000701",K22,"10301"
"LINESTRING (10.1211264 55.88865,10.121224 55.888704,10.121659 55.888877,10.121768 55.888942,10.121844 55.889022,10.121879 55.889101,10.121954 55.889507,10.121977 55.889621,10.122072 55.890094,10.122259 55.891055,10.122322 55.891369,10.12374 55.891341,10.124077 55.891345,10.1243727 55.8913624)","198961","727201501","727100202",K22,"454"
"LINESTRING (10.1211264 55.88865,10.121224 55.888704,10.121659 55.888877,10.121768 55.888942,10.121844 55.889022,10.121879 55.889101,10.121954 55.889507,10.121977 55.889621,10.122072 55.890094,10.122259 55.891055,10.122322 55.891369,10.12374 55.891341,10.124077 55.891345,10.124569 55.891374,10.124659 55.891384,10.127127 55.891652,10.127948 55.891728,10.132366 55.891919,10.134105 55.891997,10.134727 55.892025,10.135201 55.892029,10.137103 55.891973,10.139005 55.891917,10.13925 55.891897,10.14308 55.891579,10.143666 55.891531,10.144266 55.891481,10.144689 55.891427,10.145147 55.891354,10.147282 55.890916,10.147937 55.890852,10.148582 55.890825,10.149545 55.890823,10.15107 55.890797,10.1530358 55.8907648,10.1550015 55.8907326,10.1569673 55.8907003,10.158933 55.890668,10.159496 55.890629,10.16207 55.890287,10.163064 55.890155,10.16355 55.890115,10.163853 55.890102,10.164558 55.890113,10.165265 55.89011,10.165355 55.890118,10.16544 55.890148,10.165647 55.890317,10.165816 55.890429,10.165927 55.890483,10.166063 55.890531,10.166439 55.890626,10.166452 55.890632,10.16649 55.890655,10.166525 55.890686,10.16664 55.891036,10.166687 55.891133,10.166699 55.891159,10.166796 55.891291,10.16695 55.891422,10.167154 55.89159,10.167251 55.891707,10.167316 55.891828,10.167336 55.891935,10.167328 55.892046,10.167309 55.892158,10.167293 55.892256,10.168486 55.892108,10.170165 55.891848,10.170418 55.891809,10.170527 55.89178,10.170668 55.891742,10.171434 55.891453,10.171273 55.891201,10.171133 55.890935,10.170817 55.890913,10.170163 55.890868,10.1698299 55.8908441)","198979","727201501","727200001",K22,"3750"
"LINESTRING (10.1211264 55.88865,10.121005 55.888583,10.12093 55.888482,10.120893 55.88838,10.120857 55.888033,10.120846 55.887911,10.120812 55.887541,10.12079 55.887295,10.120782 55.887207,10.120773 55.887055,10.120798 55.886879,10.120944 55.886485,10.121339 55.885422,10.121402 55.885227,10.121421 55.884985,10.121444 55.884791,10.12141 55.884452,10.121248 55.883829,10.121078 55.883281,10.12101 55.883101,10.120913 55.882929,10.120741 55.882693,10.12062 55.882526,10.120166 55.882105,10.119814 55.881751,10.119641 55.881523,10.119458 55.881205,10.119264 55.880692,10.119046 55.880076,10.118559 55.87876,10.1184 55.878332,10.118312 55.878014,10.118297 55.877803,10.118327 55.877596,10.118423 55.877325,10.118635 55.876989,10.118864 55.876694,10.119201 55.876349,10.119438 55.876074,10.119565 55.875787,10.119559 55.875408,10.119402 55.873318,10.119348 55.872261,10.119308 55.871936,10.119221 55.871712,10.119016 55.871285,10.117955 55.869124,10.115615 55.864371,10.114801 55.862695,10.114713 55.862576,10.114567 55.862478,10.114383 55.862424,10.114154 55.862413,10.113921 55.862446,10.111849 55.862898,10.110537 55.863196,10.110082 55.863278,10.109687 55.863323,10.10934 55.863347,10.108891 55.863362,10.106468 55.863391,10.104045 55.86342,10.103568 55.86339,10.103255 55.863347,10.10289 55.863277,10.102414 55.863123,10.101818 55.862919,10.1016641 55.8628663)","196900","727201501","727701009",K22,"3855"
"LINESTRING (10.120893 55.88838,10.120857 55.888033,10.120846 55.887911,10.120812 55.887541,10.12079 55.887295,10.120782 55.887207,10.120773 55.887055,10.120798 55.886879,10.120944 55.886485,10.121339 55.885422,10.121402 55.885227,10.121421 55.884985,10.121444 55.884791,10.12141 55.884452,10.121248 55.883829,10.121078 55.883281,10.12101 55.883101,10.120913 55.882929,10.120741 55.882693,10.12062 55.882526,10.120166 55.882105,10.119814 55.881751,10.119641 55.881523,10.119458 55.881205,10.119264 55.880692,10.119046 55.880076,10.118559 55.87876,10.1184 55.878332,10.118312 55.878014,10.118297 55.877803,10.118327 55.877596,10.118423 55.877325,10.118635 55.876989,10.118864 55.876694,10.119201 55.876349,10.119438 55.876074,10.119565 55.875787,10.119559 55.875408,10.119402 55.873318,10.119348 55.872261,10.119308 55.871936,10.119221 55.871712,10.119016 55.871285,10.118262 55.869742,10.115615 55.864371,10.114801 55.862695,10.114713 55.862576,10.114567 55.862478,10.114383 55.862424,10.114154 55.862413,10.113921 55.862446,10.111849 55.862898,10.110537 55.863196,10.110082 55.863278,10.109687 55.863323,10.10934 55.863347,10.108891 55.863362,10.106468 55.863391,10.104045 55.86342,10.103568 55.86339,10.103255 55.863347,10.10289 55.863277,10.102414 55.863123,10.101838 55.862926,10.100637 55.862515,10.0977294 55.861503,10.094822 55.860491,10.092215 55.859593,10.091949 55.859491,10.091865 55.859454,10.091811 55.859426,10.091688 55.859342,10.091519 55.85921,10.091361 55.859079,10.09117 55.858948,10.091064 55.858897,10.090879 55.858813,10.090669 55.858744,10.090401 55.858672,10.090132 55.858609,10.090054 55.858589,10.089607 55.858518,10.089238 55.858502,10.089066 55.858491,10.088665 55.858491,10.088186 55.858498,10.087715 55.858515,10.087437 55.858504,10.087187 55.858488,10.08657 55.858433,10.086222 55.85839,10.085852 55.85832,10.085174 55.858095,10.085024 55.85806,10.084516 55.857942,10.083866 55.857834,10.083654 55.857804,10.083133 55.857732,10.082597 55.857682,10.082054 55.857584,10.080977 55.857268,10.080628 55.857184,10.080339 55.85716,10.080281 55.857155,10.079116 55.857084,10.078708 55.857094,10.0786 55.857097,10.078288 55.85712,10.07798 55.857111,10.077632 55.857055,10.077094 55.857005,10.076256 55.856983,10.075371 55.856959,10.074781 55.85693,10.074629 55.856912,10.07442 55.85686,10.074059 55.856737,10.0738 55.856665,10.073554 55.856624,10.072958 55.856575,10.072676 55.856565,10.071566 55.856473,10.071461 55.856472,10.071293 55.85647,10.070941 55.856493,10.070676 55.856523,10.070092 55.856597,10.069683 55.856635,10.069483 55.856646,10.069275 55.856651,10.069047 55.856634,10.068599 55.856534,10.067772 55.856437,10.067615 55.856424,10.066907 55.856366,10.066611 55.856361,10.066347 55.85638,10.066287 55.856384,10.065444 55.85655,10.065325 55.856562,10.064794 55.856608,10.064367 55.85663,10.063972 55.856636,10.063836 55.856631,10.06362 55.856623,10.063279 55.856554,10.062863 55.856393,10.062531 55.856301,10.061719 55.85618,10.061596 55.856176,10.061365 55.856167,10.060941 55.85619,10.060287 55.856212,10.059942 55.856177,10.059787 55.856161,10.059383 55.856074,10.0593425 55.8560649)","198962","727201509","727201609",K22,"6683"
"LINESTRING (10.0595675 55.8561137,10.059787 55.856161,10.059942 55.856177,10.060287 55.856212,10.060941 55.85619,10.061365 55.856167,10.061596 55.856176,10.061719 55.85618,10.062531 55.856301,10.062863 55.856393,10.063279 55.856554,10.06362 55.856623,10.063836 55.856631,10.063972 55.856636,10.064367 55.85663,10.064794 55.856608,10.065325 55.856562,10.065444 55.85655,10.066287 55.856384,10.066347 55.85638,10.066611 55.856361,10.066907 55.856366,10.067615 55.856424,10.067772 55.856437,10.068599 55.856534,10.069047 55.856634,10.069275 55.856651,10.069483 55.856646,10.069683 55.856635,10.070092 55.856597,10.070676 55.856523,10.070941 55.856493,10.071293 55.85647,10.071461 55.856472,10.071566 55.856473,10.072676 55.856565,10.072958 55.856575,10.073554 55.856624,10.0738 55.856665,10.074059 55.856737,10.07442 55.85686,10.074629 55.856912,10.074781 55.85693,10.0748242 55.8569321)","196907","727201601","727700909",K22,"987"
"LINESTRING (10.0595675 55.8561137,10.059383 55.856074,10.059017 55.855992,10.058686 55.855917,10.058482 55.855817,10.058385 55.855656,10.058286 55.855563,10.058145 55.855512,10.057986 55.855481,10.057637 55.855431,10.057267 55.855386,10.05619 55.855185,10.05594 55.855177,10.055701 55.855187,10.055618 55.855178,10.055467 55.85516,10.055004 55.855039,10.054732 55.85499,10.0544714 55.8549431)","196901","727201601","727701209",K22,"358"
"LINESTRING (10.0475946 55.8486201,10.047567 55.84947,10.047562 55.849608,10.04755 55.849971,10.047486 55.851912,10.047404 55.854264,10.047408 55.854389,10.047424 55.854447,10.047468 55.854505,10.04762 55.854534,10.047985 55.85456,10.048469 55.854551,10.050244 55.854395,10.051202 55.854321,10.051751 55.854318,10.052048 55.854337,10.052282 55.854385,10.053155 55.854636,10.053548 55.854749,10.053954 55.85485,10.0544714 55.8549431)","196908","727201709","727701209",K22,"1112"
"LINESTRING (10.1648204 55.9055829,10.164827 55.905608,10.165396 55.907725,10.165475 55.908054,10.16547 55.908312,10.165442 55.908481,10.164983 55.909849,10.164841 55.910259,10.164545 55.911134,10.16225 55.917865,10.162099 55.918268,10.16162 55.919707,10.160178 55.923094,10.160095 55.923214,10.159895 55.923426,10.1597 55.923578,10.159416 55.923738,10.155909 55.925374,10.155573 55.925531,10.155136 55.925737,10.154909 55.925835,10.154532 55.926014,10.154442 55.92606,10.15424 55.926133,10.154067 55.926197,10.153943 55.926243,10.153452 55.92601,10.152639 55.925652,10.152698 55.925536,10.152702 55.925455,10.152665 55.925402,10.1525869 55.9253597)","198966","727201809","727000102",K22,"2655"
"LINESTRING (10.1648204 55.9055829,10.164311 55.903652,10.164269 55.903329,10.164275 55.903073,10.164295 55.902831,10.164369 55.902459,10.164643 55.901531,10.164847 55.900827,10.165233 55.899537,10.165374 55.899059,10.165831 55.897533,10.16674 55.894472,10.166797 55.894275,10.16684 55.894154,10.166851 55.894123,10.166889 55.893989,10.167028 55.893494,10.167114 55.893189,10.167157 55.893036,10.167203 55.892768,10.167225 55.892649,10.167256 55.892471,10.167265 55.89242,10.167293 55.892256,10.168486 55.892108,10.170165 55.891848,10.170418 55.891809,10.170527 55.89178,10.170668 55.891742,10.171434 55.891453,10.171273 55.891201,10.171133 55.890935,10.170817 55.890913,10.170163 55.890868,10.1698299 55.8908441)","199035","727201809","727200001",K22,"1921"
